tdate;ttext;tgeo
2016-07-21 12:18:33;МГУ вошел в десятку лучших вузов стран БРИКС;None
2016-07-21 12:17:40;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 12:17:38;#no МГУ вошел в десятку лучших вузов стран БРИКС;None
2016-07-21 12:16:31;Биологи из МГУ создали безвредные наночастицы для лечения рака - ЧЕХОВDELO https://t.co/xUJZUhz5a5;None
2016-07-21 12:13:07;МГУ вошел в десятку лучших вузов стран БРИКС;None
2016-07-21 12:10:05;Коллективы НУ «ОЮА» и МГУ готовы стать волонтерами на «Евровидении-2017» #коллектив #волонтер #Евровидение #2017  https://t.co/GnY9Yu92mt;None
2016-07-21 12:05:39;МГУ вошел в десятку лучших вузов стран БРИКС: Составители рейтинга проанализировали достижения 250 лучших… https://t.co/xSdO9ATSj1;None
2016-07-21 11:58:12;RT @Chenysh: Тимирязевку отбили, и #МГУ отобьем! Университет отказывается отдавать свои земли под застройку: https://t.co/PFYRFSh2bd Браво!;None
2016-07-21 11:47:25;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 11:39:17;Биологи из МГУ создали безвредные наночастицы для лечения рака | РИА Новости: https://t.co/eVXPDZMzf3;None
2016-07-21 11:34:03;RT @sundzh: Александра - выпускница МГУ. Ок. @Razgovors #Москва #замкадье https://t.co/stGb8nSDuP;None
2016-07-21 11:33:37;«Введение системы ЕГЭ улучшило состав студентов, уровень их знаний»: Доцент журфака МГУ им. М. В. Ломоносова ... https://t.co/Gvld32KtqF;None
2016-07-21 11:32:51;МГУ вошел в десятку лучших вузов стран БРИКС #GO;None
2016-07-21 11:32:00;Александра - выпускница МГУ. Ок. @Razgovors #Москва #замкадье https://t.co/stGb8nSDuP;None
2016-07-21 11:31:42;#973 МГУ вошел в десятку лучших вузов стран БРИКС #lv;None
2016-07-21 11:30:14;В МГУ разработали безопасный метод лечения рака;None
2016-07-21 11:29:41;МГУ вошел в десятку лучших вузов стран БРИКС #ukam;None
2016-07-21 11:28:01;МГУ вошел в десятку лучших вузов стран БРИКС #se;None
2016-07-21 11:27:18;МГУ вошел в десятку лучших вузов стран БРИКС;None
2016-07-21 11:26:15;RT @KhoTercero: В МГУ созданы безвредные наночастицы для лечения рака;None
2016-07-21 11:25:44;RT @kommersant: МГУ им. Ломоносова, СПбГУ и НГУ вошли в топ-20 ежегодного рейтинга университетов стран БРИКС https://t.co/K3Q6PFflXz;None
2016-07-21 11:25:43;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 11:24:38;История и культура древнерусского города 4,19Мб: Издательство: МГУ Год издания: 1989 Страниц… https://t.co/eac2YwPJpM;None
2016-07-21 11:24:31;#38 МГУ вошел в десятку лучших вузов стран БРИКС #ker;None
2016-07-21 11:23:13;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 11:23:08;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 11:22:28;#84 МГУ вошел в десятку лучших вузов стран БРИКС #ke;None
2016-07-21 11:21:31;#96 МГУ вошел в десятку лучших вузов стран БРИКС #ke;None
2016-07-21 11:21:22;#nau МГУ вошел в десятку лучших вузов стран БРИКС;None
2016-07-21 11:20:48;МГУ вошел в десятку лучших вузов стран БРИКС https://t.co/33C72fXnq0;None
2016-07-21 11:20:10;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 11:19:48;#56 МГУ вошел в десятку лучших вузов стран БРИКС #EG;None
2016-07-21 11:15:55;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 11:14:14;В МГУ разработали безопасный метод лечения рака;None
2016-07-21 11:06:52;обведу этот день в календаре черным фломастером это день когда я утоплюсь в пруду ботанического сада мгу;None
2016-07-21 11:06:12;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-21 11:05:10;Ученые из МГУ изобрели новый щадящий способ лечения онкологических заболеваний https://t.co/9th7dDKXIV;None
2016-07-21 11:02:47;@BlackEgine каааариииииин? МГУ?;None
2016-07-21 10:52:42;RT @bezopasnost_tv: Ученые МГУ создали безопасное лекарство от рака https://t.co/mPYqMDqMlx https://t.co/HpxhS2ZCle;None
2016-07-21 10:51:29;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 10:50:34;RT @melfmru: МГУ упал на седьмое место в рейтинге университетов стран БРИКС https://t.co/gkR2AbUVvP https://t.co/SLlWPEAl90;None
2016-07-21 10:50:34;Сонь, а Ося в Мгу учится? на каком курсе? — Да, на 3 перешёл) https://t.co/RmpfMK3ykX;None
2016-07-21 10:48:26;RT @bezopasnost_tv: Ученые МГУ создали безопасное лекарство от рака https://t.co/mPYqMDqMlx https://t.co/HpxhS2ZCle;None
2016-07-21 10:45:32;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 10:44:06;RT @tranamfi83: В МГУ открылся инженерный факультет;None
2016-07-21 10:43:40;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 10:40:13;В МГУ создали безопасные наночастицы для лечения рака #AutoFollow;None
2016-07-21 10:40:03;RT @mathOO7tutor: #ДВИ по математике #Репетитор #Преподаватель #МГУ https://t.co/FatKd6VB3g #задачи #решения всех вариантов. Всего 4 вариан…;None
2016-07-21 10:39:02;Она приехала поступать в МГУ. Но провалилась на экзамене, и все её мечты пошли трахом.;None
2016-07-21 10:37:23;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 10:37:23;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 10:36:30;#ЛетописьМГУ 21/07/1947 приказом Минвуза СССР на филфаке МГУ была введена специальность «Журналистика» https://t.co/g05X9vv4XB;None
2016-07-21 10:31:56;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 10:27:07;RT @bezopasnost_tv: Ученые МГУ создали безопасное лекарство от рака https://t.co/mPYqMDqMlx https://t.co/HpxhS2ZCle;None
2016-07-21 10:22:54;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 10:22:10;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 10:16:12;@Curly_69Dancer не рассматриваю МГУ, так как там единственный факультет, который мне подходит - ВМК, но он скатился (мнение многих);None
2016-07-21 10:15:40;Я заблудилась в этом ебучем мгу сука;None
2016-07-21 10:15:04;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 10:14:36;@A_Tenne это мгу?;None
2016-07-21 10:14:05;нормальные вузы: сегодня написали-завтра результаты в 10.00 МГУ: сегодня написали-результаты через неделю неделя прошла-результатов нет.;None
2016-07-21 10:13:24;RT @repetitor2012: Мне понравилось видео "Как поступить в МГУ Решение задач с параметром;None
2016-07-21 10:13:21;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 10:09:36;#38 МГУ вошел в топ-10 рейтинга вузов стран БРИКС #ker;None
2016-07-21 10:04:57;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 10:00:46;Ученые МГУ создали безопасное лекарство от рака https://t.co/mPYqMDqMlx https://t.co/HpxhS2ZCle;None
2016-07-21 09:53:14;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 09:51:27;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:50:30;RT @moscow_advokat: #интересно МГУ вошёл в топ-10 рейтинга QS среди вузов стран БРИКС: В первую двадцатку рейтинга по... https://t.co/uGd2G…;None
2016-07-21 09:44:37;RT @4irikova: Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t…;None
2016-07-21 09:44:06;Спешу поделиться отличной новостью! МГУ отказывается отдавать свои земли под застройку! Ура!https://t.co/W7oE0bGjDK https://t.co/xMCSAx57si;None
2016-07-21 09:42:17;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-21 09:40:49;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:40:17;Ученые из МГУ создали безвредные наночастицы из кремния для лечения рака;None
2016-07-21 09:40:06;последний экзамен ✔️ //   посидеть, пообщаться с абитуриентами, которые поступают ещё в МГУ и понять, что тебе пора домой в Звен;None
2016-07-21 09:39:44;RT @urannews: Предлагаем вашему вниманию подборку самых интересных легенд о главном университете страны — МГУ: ↪ 2do2go https://t.co/iNUPNM…;None
2016-07-21 09:37:10;Предлагаем вашему вниманию подборку самых интересных легенд о главном университете страны — МГУ: ↪ 2do2go https://t.co/iNUPNMCyVh;None
2016-07-21 09:35:55;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:35:17;МГУ вошел в топ-10 рейтинга вузов стран БРИКС #взаимныйфолловинг;None
2016-07-21 09:34:41;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:40;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:39;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:39;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:37;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:37;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:36;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:35;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:35;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:34:35;RT @profinewsru: Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:34:34;Методы Facebook помогли ученым из МГУ раскрыть тайны рождения звезд #наука https://t.co/1GyHEFYQyC https://t.co/dtxXMX22ia;None
2016-07-21 09:31:35;МГУ вошел в топ-10 рейтинга вузов стран БРИКС;None
2016-07-21 09:31:11;МГУ вошел в топ-10 рейтинга вузов стран БРИКС;None
2016-07-21 09:31:10;МГУ вошел в топ-10 рейтинга вузов стран БРИКС;None
2016-07-21 09:27:45;В МГУ создали безопасные наночастицы для лечения рака https://t.co/lQvyAf0tiw #Курск #Железногорск;None
2016-07-21 09:26:12;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/9cdEAsy1sn;None
2016-07-21 09:25:30;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 09:20:26;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:20:22;RT @Jochen_mn: С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмж…;None
2016-07-21 09:19:59;С.Баяр, Ё.Отгонбаяр, Цогтбаатар, г.м хүмүүсийг, тэдний боловсрол (МГУ, МГИМО) туршлага, зарчим, зангарагийг харж МАН ыг дэмжсэн юмшд уул нь.;None
2016-07-21 09:18:57;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 09:16:43;МГУ вошёл в первую десятку рейтинга среди вузов стран БРИКС;None
2016-07-21 09:12:12;RT @MSU_1755: В этом сезоне Смоленская экспедиция историч. факультета #МГУ ведет работы на двух участках https://t.co/i9JYL9mhEI https://t.…;None
2016-07-21 09:09:54;@nothern_sun да никакой университет, кроме всяких мгу мгимо вышки, не повод для гордости 🌚;None
2016-07-21 09:08:15;Люди различаются не взглядами, а их длиной #АСИ #МГУ #Аузан;None
2016-07-21 09:07:10;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 09:06:05;В этом сезоне Смоленская экспедиция историч. факультета #МГУ ведет работы на двух участках https://t.co/i9JYL9mhEI https://t.co/QqNja9sZ8u;None
2016-07-21 09:05:24;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 09:04:50;В МГУ разработали наночастицы, способные бороться с раком https://t.co/8QhCzTHpZh #наука #болезнь #лекарство;None
2016-07-21 09:03:27;RT @KulturaTV: МГУ вошел в десятку лучших вузов стран БРИКС: Он занял седьмую строчку. МГУ также получил высочайшую оценку в... https://t.c…;None
2016-07-21 09:01:51;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 08:56:46;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/7CMBMjVCfU;None
2016-07-21 08:54:39;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 08:50:18;Ученые МГУ создали безвредные для организма наночастицы против рака #взаимныйфолловинг;None
2016-07-21 08:47:58;В МГУ изобрели лекарство от рака  ...;None
2016-07-21 08:47:58;В МГУ изобрели лекарство от рака  ...;None
2016-07-21 08:45:21;Якунин выделил стипендии для обучения студентов МГУ за границей  Фонд, учрежденный бывшим п https://t.co/IAVk7BoR0P https://t.co/xxWsbPus7b;None
2016-07-21 08:45:06;Якунин выделил стипендии для обучения студентов МГУ за границей  Фонд, учрежденный бывши... https://t.co/gDrDbbcBDl https://t.co/vT38kpwkF9;None
2016-07-21 08:42:07;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 08:40:01;@KrisPotupchik @YodNews кафедра топологии мехмата мгу - лидер по числу суицидов;None
2016-07-21 08:33:02;Якунин выделил стипендии для обучения студентов МГУ за границей: Фонд, учрежденный бывшим президентом РЖД Влад... https://t.co/HKFlwijiAv;None
2016-07-21 08:32:04;Якунин выделил стипендии для обучения студентов МГУ за границей: Фонд, учрежденный бывшим президентом РЖД Влад... https://t.co/IwbdkgJzwa;None
2016-07-21 08:22:12;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 08:13:04;#заявление в мгу https://t.co/RYgJkQXTre;None
2016-07-21 08:04:05;В #МГУ_имени_огарёва начали интенсивно обучать...;None
2016-07-21 08:04:03;В МГУ создали безопасные наночастицы для лечения рака https://t.co/rwP7Z9zUst;None
2016-07-21 08:02:33;RT @melfmru: МГУ упал на седьмое место в рейтинге университетов стран БРИКС https://t.co/gkR2AbUVvP https://t.co/SLlWPEAl90;None
2016-07-21 08:01:42;Ученые МГУ создали безопасные наночастицы для лечения рака https://t.co/bviwuIz8EQ;None
2016-07-21 07:59:44;В #МГУ_имени_огарёва начали интенсивно обучать...;None
2016-07-21 07:58:24;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 07:55:30;В МГУ разработали безопасный метод лечения рака: В МГУ создали новый метод лечения онкологических заболеваний... https://t.co/qNfQmy9tjI;None
2016-07-21 07:53:26;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:47:48;RT @KulturaTV: МГУ вошел в десятку лучших вузов стран БРИКС: Он занял седьмую строчку. МГУ также получил высочайшую оценку в... https://t.c…;None
2016-07-21 07:46:46;А послезавтра мне будет известно насчет поступления в МГУ. И скорее всего я провалилась. Окей, встречай меня, РУДН;None
2016-07-21 07:42:28;Уже не мгу прям, быстрей бы закончился рабочий день;None
2016-07-21 07:33:52;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:33:25;- В МГУ.;None
2016-07-21 07:31:47;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:28:57;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:25:12;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:19:10;Пресс-служба МГУ им. М.В. Ломоносова рассказала о новой экспериментальной разработке, которая в скором времени может помочь успешно…;None
2016-07-21 07:16:02;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:10:13;RT @melfmru: МГУ упал на седьмое место в рейтинге университетов стран БРИКС https://t.co/gkR2AbUVvP https://t.co/SLlWPEAl90;None
2016-07-21 07:10:07;Умный город в МГУ https://t.co/X21OPfOC7j;None
2016-07-21 07:09:45;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:07:31;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:07:03;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:05:00;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 07:02:07;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:59:48;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:59:45;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 06:59:08;#Путин Ученые МГУ нашли безопасные для организма наночастицы, которые ... https://t.co/YeqqvR8aOv;None
2016-07-21 06:59:07;#здесьхорошо Ученые МГУ нашли безопасные для организма наночастицы, ко... https://t.co/vpKNiWxncm;None
2016-07-21 06:58:17;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:58:15;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:55:17;RT @rsgov: Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1F…;None
2016-07-21 06:55:09;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:55:08;Возможно ли студентке МГУ 1 курса найти работу по вечерам или выходным?;None
2016-07-21 06:53:38;Глебова: из Сирии вернулась делегация Россотрудничества, где совместно с МГУ по квоте набирали 278 абитуриентов. https://t.co/1FrGwb7XBK;None
2016-07-21 06:51:34;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:50:57;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:50:39;В МГУ созданы безвредные нано частицы для лечения рака https://t.co/9XtN68T7uy;None
2016-07-21 06:49:06;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:48:17;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:47:11;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:47:06;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:46:04;В МГУ создали безопасные наночастицы для лечения рака https://t.co/uvfXvH2YtL;None
2016-07-21 06:43:28;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:42:13;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:41:06;RT @titova_alina: Когда удачно сдала вступительные в МГУ✨. Я люблю вас! https://t.co/nDvjUOtXDk;None
2016-07-21 06:39:49;Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак.;None
2016-07-21 06:36:21;RT @Activatica: МГУ отказывается отдавать свои земли под застройку https://t.co/VmOdgx9mFu https://t.co/CQBKI08V6y;None
2016-07-21 06:35:59;Биологи из МГУ создали безвредные наночастицы для лечения рака https://t.co/0DWYiRfono https://t.co/IL3Hbe4ZJA;None
2016-07-21 06:33:03;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:32:52;RT @Activatica: МГУ отказывается отдавать свои земли под застройку https://t.co/VmOdgx9mFu https://t.co/CQBKI08V6y;None
2016-07-21 06:30:11;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:28:31;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:28:18;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:25:21;В МГУ созданы безвредные наночастицы для лечения рака #AutoFollowBack;None
2016-07-21 06:23:20;Сейчас стартую в МГУ на общественном транспорте. Надеюсь, не последний раз такой маршрут ахаха;None
2016-07-21 06:18:08;В МГУ создали безопасные наночастицы для лечения рака;None
2016-07-21 06:18:07;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:17:07;МГУ вошёл в первую десятку рейтинга среди вузов стран БРИКС;None
2016-07-21 06:15:20;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:15:00;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:14:58;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:14:37;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:11:21;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:09:45;МГУ — в десятке лучших университетов стран БРИКС, СПбГУ и НГУ на 20-м #scientificrussia  https://t.co/2OzMtgMugV https://t.co/yrTIjxdNQt;None
2016-07-21 06:09:36;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:08:20;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
2016-07-21 06:08:07;RT @oldLentach: Ученые МГУ нашли безопасные для организма наночастицы, которые лечат рак  https://t.co/pn8sNCX2Re https://t.co/X5AansCTkK;None
